date,symbol,open,high,low,close,volume
2018-06-15,SPY,196.26,197.0,193.64,194.41,2663865
2018-06-18,SPY,189.91,189.93,189.17,189.23,3804907
2018-06-19,SPY,193.71,194.1,191.93,192.06,1905100
2018-06-20,SPY,192.29,192.3,190.76,190.78,3046600
2018-06-21,SPY,192.34,192.76,191.22,191.24,2884557
2018-06-22,SPY,193.45,193.66,191.99,192.39,2794651
2018-06-25,SPY,192.54,193.0,190.22,190.97,2375808
2018-06-26,SPY,191.65,191.8,190.5,190.69,1679809
2018-06-27,SPY,183.8,185.59,182.71,184.96,4617955
2018-06-28,SPY,187.09,187.11,187.05,187.08,2432130
2018-06-29,SPY,189.64,190.36,189.6,190.21,3667525
2018-07-02,SPY,184.75,185.46,184.54,185.45,8641215
2018-07-03,SPY,184.38,185.02,183.96,184.41,2826621
2018-07-04,SPY,181.21,181.64,180.75,181.1,2311089
2018-07-05,SPY,180.95,181.28,180.7,180.71,2283106
2018-07-06,SPY,184.33,185.43,179.7,182.56,5006963
2018-07-09,SPY,184.58,185.36,183.91,185.35,1861592
2018-07-10,SPY,188.95,190.2,188.47,188.56,1640994
2018-07-11,SPY,191.81,193.69,190.43,192.37,1913311
2018-07-12,SPY,191.55,193.61,189.44,191.82,2547248
2018-07-13,SPY,188.61,188.69,188.44,188.62,2245350
2018-07-16,SPY,188.23,188.62,188.03,188.39,4255210
2018-07-17,SPY,191.62,192.33,189.55,190.27,5051645
2018-07-18,SPY,187.27,188.11,186.54,186.86,3846879
2018-07-19,SPY,189.0,195.17,187.11,191.61,5336771
2018-07-20,SPY,194.39,198.52,193.5,194.29,2635520
2018-07-23,SPY,195.36,195.88,193.39,193.78,3178731
2018-07-24,SPY,191.22,192.13,190.93,191.81,2536744
2018-07-25,SPY,190.21,191.4,189.47,189.98,2691857
2018-07-26,SPY,191.24,194.67,189.18,190.29,2808772
2018-07-27,SPY,190.16,190.79,189.56,189.73,1447188
2018-07-30,SPY,190.69,192.87,190.01,192.53,4803150
2018-07-31,SPY,192.65,193.19,191.47,191.63,812033
2018-08-01,SPY,193.21,194.62,191.93,193.18,2873626
2018-08-02,SPY,194.75,194.81,193.09,193.2,1503578
2018-08-03,SPY,193.95,194.79,193.52,194.07,2204233
2018-08-06,SPY,194.8,195.37,192.22,193.5,6232903
2018-08-07,SPY,195.4,197.55,194.37,195.65,3315815
2018-08-08,SPY,198.4,199.01,196.85,197.87,1280339
2018-08-09,SPY,198.07,199.75,198.03,199.33,3362548
2018-08-10,SPY,201.45,203.01,199.01,201.25,1722917
2018-08-13,SPY,198.44,199.68,197.85,198.5,12755515
2018-08-14,SPY,199.34,199.64,198.99,199.56,1742776
2018-08-15,SPY,203.36,203.95,202.43,203.4,5630601
2018-08-16,SPY,202.94,205.26,200.72,205.0,1283432
2018-08-17,SPY,201.02,203.48,200.19,201.94,6569909
2018-08-20,SPY,202.21,203.18,201.04,201.89,2590954
2018-08-21,SPY,202.82,203.14,202.51,203.12,1430870
2018-08-22,SPY,201.01,201.61,199.96,200.92,2467946
2018-08-23,SPY,197.64,197.74,196.83,196.92,1347007
2018-08-24,SPY,195.41,196.37,194.12,196.09,4014787
2018-08-27,SPY,194.1,194.58,193.75,194.01,946646
2018-08-28,SPY,194.07,194.2,193.2,194.06,2585167
2018-08-29,SPY,187.35,191.68,185.1,189.53,3803049
2018-08-30,SPY,192.12,192.43,190.72,191.23,1181929
2018-08-31,SPY,188.77,189.6,188.49,189.5,5843289
2018-09-03,SPY,194.34,194.5,191.31,192.43,3478184
2018-09-04,SPY,191.35,192.04,187.95,191.72,4608925
2018-09-05,SPY,189.93,193.55,189.2,191.75,2304440
2018-09-06,SPY,190.62,191.99,190.44,191.35,2616175
2018-09-07,SPY,189.56,189.76,189.26,189.47,1213935
2018-09-10,SPY,198.97,199.84,195.77,196.59,2452712
2018-09-11,SPY,194.81,198.87,193.21,195.22,3124848
2018-09-12,SPY,199.88,200.82,198.08,198.32,4777368
2018-09-13,SPY,196.8,196.87,194.95,195.16,8798023
2018-09-14,SPY,196.14,197.13,195.63,196.35,1190151
2018-09-17,SPY,197.94,199.36,196.64,197.86,1451511
2018-09-18,SPY,199.89,201.54,197.44,197.89,9156357
2018-09-19,SPY,196.28,196.61,193.92,196.29,7419720
2018-09-20,SPY,196.4,197.76,193.99,195.61,2966549
2018-09-21,SPY,194.42,195.17,193.74,194.53,2493715
2018-09-24,SPY,200.63,202.97,200.58,201.63,2050447
2018-09-25,SPY,201.31,201.74,201.22,201.67,3782667
2018-09-26,SPY,203.34,204.5,203.02,203.35,3146604
2018-09-27,SPY,209.97,211.78,207.08,208.89,4066797
2018-09-28,SPY,206.5,207.3,205.69,206.25,2653943
2018-10-01,SPY,206.57,207.15,205.69,206.47,4767048
2018-10-02,SPY,205.74,205.8,205.67,205.74,2177552
2018-10-03,SPY,205.75,207.37,205.47,205.58,2778863
2018-10-04,SPY,205.57,205.7,205.01,205.13,1199255
2018-10-05,SPY,205.44,205.92,201.38,202.98,3015820
2018-10-08,SPY,203.41,204.74,202.73,203.67,5047166
2018-10-09,SPY,200.2,201.77,200.13,200.53,3254394
2018-10-10,SPY,202.5,204.95,201.16,203.6,6106588
2018-10-11,SPY,207.55,207.69,205.54,205.61,1632607
2018-10-12,SPY,204.03,204.49,203.91,204.19,3163710
2018-10-15,SPY,202.17,203.61,201.67,202.93,4188064
2018-10-16,SPY,203.73,204.49,202.9,203.87,1911253
2018-10-17,SPY,202.03,202.13,200.84,201.53,2274744
2018-10-18,SPY,206.06,207.59,205.45,207.11,1870220
2018-10-19,SPY,207.5,209.35,206.61,208.32,2647070
2018-10-22,SPY,209.5,209.73,209.44,209.66,2220858
2018-10-23,SPY,213.46,214.69,211.3,211.9,3378589
2018-10-24,SPY,212.04,213.87,207.12,210.17,10183386
2018-10-25,SPY,213.21,213.99,212.72,213.71,7549333
2018-10-26,SPY,213.74,214.24,213.73,214.18,2420173
2018-10-29,SPY,216.45,218.32,214.47,217.34,5032122
2018-10-30,SPY,218.38,221.64,215.87,216.8,1732167
2018-10-31,SPY,222.19,222.44,221.09,221.2,2401156
2018-11-01,SPY,223.3,225.2,221.55,222.64,5238395
2018-11-02,SPY,231.76,232.15,228.89,230.04,8804399
2018-11-05,SPY,230.26,231.04,228.82,228.88,3515964
2018-11-06,SPY,230.73,231.47,229.6,229.69,4989895
2018-11-07,SPY,226.86,226.98,225.59,226.26,4107396
2018-11-08,SPY,226.78,227.18,224.37,224.57,2398086
2018-11-09,SPY,230.48,232.12,225.19,226.77,4282348
2018-11-12,SPY,231.19,231.82,230.56,230.72,4916517
2018-11-13,SPY,242.29,243.05,241.07,241.1,2904058
2018-11-14,SPY,238.81,241.48,237.95,240.87,2847757
2018-11-15,SPY,238.37,242.43,236.67,237.62,3384223
2018-11-16,SPY,242.15,242.16,240.41,240.42,2087894
2018-11-19,SPY,237.08,239.25,235.28,236.48,1351466
2018-11-20,SPY,238.01,240.41,237.33,238.6,1768473
2018-11-21,SPY,238.29,238.3,236.88,236.92,4834007
2018-11-22,SPY,236.96,237.89,236.76,237.79,4894538
2018-11-23,SPY,244.47,244.5,241.72,241.8,6280943
2018-11-26,SPY,242.66,244.15,240.76,241.52,3994430
2018-11-27,SPY,245.75,246.04,244.72,245.02,2064062
2018-11-28,SPY,247.18,248.95,247.17,248.35,2168226
2018-11-29,SPY,241.22,242.02,240.61,241.53,2703621
2018-11-30,SPY,239.79,240.53,237.35,238.38,1974849
2018-12-03,SPY,233.31,233.53,232.6,232.92,2821727
2018-12-04,SPY,241.03,241.34,239.42,240.03,6470484
2018-12-05,SPY,239.8,239.85,239.71,239.77,5110439
2018-12-06,SPY,246.72,247.08,244.7,246.29,2730134
2018-12-07,SPY,241.38,242.59,239.04,240.38,1534932
2018-12-10,SPY,235.72,238.44,235.7,238.44,4180554
2018-12-11,SPY,240.91,242.53,238.44,241.42,654725
2018-12-12,SPY,240.38,242.35,240.27,242.19,2980327
2018-12-13,SPY,243.18,245.21,242.73,244.25,3145778
2018-12-14,SPY,238.31,239.98,238.29,239.78,5188382
2018-12-17,SPY,244.68,247.46,242.77,244.85,1652294
2018-12-18,SPY,246.64,250.28,242.88,247.82,2489245
2018-12-19,SPY,250.66,250.71,248.9,249.44,3112173
2018-12-20,SPY,247.73,248.12,246.81,247.0,9005714
2018-12-21,SPY,246.77,249.09,246.01,248.32,3936724
2018-12-24,SPY,246.89,247.91,246.15,247.36,3215536
2018-12-25,SPY,243.04,244.08,241.23,241.36,6311876
2018-12-26,SPY,241.36,244.09,237.42,241.3,3627996
2018-12-27,SPY,238.13,241.24,237.44,240.85,4495761
2018-12-28,SPY,246.03,246.05,244.8,244.81,3047580
2018-12-31,SPY,238.21,239.14,236.67,236.73,2049534
2019-01-01,SPY,236.62,238.63,236.37,237.68,2529501
2019-01-02,SPY,231.66,234.58,231.08,233.68,1864914
2019-01-03,SPY,234.23,235.27,233.99,234.92,3200309
2019-01-04,SPY,234.92,238.57,234.81,236.35,2260783
2019-01-07,SPY,236.76,236.83,235.22,236.16,4510360
2019-01-08,SPY,237.4,240.13,236.47,239.14,3217084
2019-01-09,SPY,234.52,234.88,233.66,234.79,4035577
2019-01-10,SPY,238.95,239.32,237.96,238.81,3664865
2019-01-11,SPY,235.59,236.7,235.44,236.39,5260721
2019-01-14,SPY,229.74,233.72,229.33,231.0,2725654
2019-01-15,SPY,231.27,231.84,227.49,230.17,3197875
2019-01-16,SPY,223.03,223.43,222.79,223.05,2653117
2019-01-17,SPY,222.94,224.49,222.38,224.01,11066447
2019-01-18,SPY,222.53,223.55,222.07,223.25,2078392
2019-01-21,SPY,225.74,227.63,225.51,227.49,4266191
2019-01-22,SPY,230.11,230.78,229.13,229.82,6259358
2019-01-23,SPY,224.05,226.39,223.32,225.14,2112041
2019-01-24,SPY,222.05,224.41,218.8,222.42,1866171
2019-01-25,SPY,223.41,224.28,223.39,224.27,3646879
2019-01-28,SPY,225.22,228.11,224.11,227.23,2667393
2019-01-29,SPY,230.14,235.53,228.13,231.51,1526736
2019-01-30,SPY,236.1,236.67,235.3,235.84,7541875
2019-01-31,SPY,234.56,236.96,233.99,235.65,1172442
2019-02-01,SPY,235.47,238.44,235.05,237.05,3675214
2019-02-04,SPY,239.91,241.91,239.86,241.78,2223142
2019-02-05,SPY,241.93,242.53,239.89,240.8,4777922
2019-02-06,SPY,242.8,244.3,241.02,242.29,2469688
2019-02-07,SPY,240.98,242.22,240.03,241.23,7469767
2019-02-08,SPY,240.43,240.51,238.15,239.35,1856673
2019-02-11,SPY,240.86,241.52,239.57,239.65,4528640
2019-02-12,SPY,237.94,237.99,237.07,237.3,2269756
2019-02-13,SPY,235.88,238.6,235.55,236.95,2178665
2019-02-14,SPY,233.54,233.8,231.68,233.39,4362678
2019-02-15,SPY,233.48,234.45,232.34,232.84,2350141
2019-02-18,SPY,234.1,236.01,232.38,234.52,1508854
2019-02-19,SPY,234.4,237.31,230.9,232.57,2122852
2019-02-20,SPY,232.89,233.0,232.45,232.72,2751534
2019-02-21,SPY,233.44,233.46,233.29,233.32,1376076
2019-02-22,SPY,237.13,239.46,233.07,235.02,2748889
2019-02-25,SPY,235.42,235.94,234.18,234.67,8385382
2019-02-26,SPY,238.71,240.69,238.01,238.61,4869407
2019-02-27,SPY,228.71,232.54,226.33,231.21,2385002
2019-02-28,SPY,242.88,243.27,240.55,241.51,3076306
2019-03-01,SPY,240.31,242.63,237.05,238.48,3627086
2019-03-04,SPY,238.94,241.64,237.26,240.04,2377600
2019-03-05,SPY,238.09,238.39,236.29,236.78,2818951
2019-03-06,SPY,239.25,244.42,238.89,239.19,5590115
2019-03-07,SPY,239.31,240.59,239.13,240.3,3210096
2019-03-08,SPY,237.84,238.31,237.41,238.07,4427806
2019-03-11,SPY,241.36,243.23,240.75,242.02,2152832
2019-03-12,SPY,239.95,241.65,239.89,241.55,6650415
2019-03-13,SPY,241.09,244.79,240.37,243.65,6902618
2019-03-14,SPY,240.81,242.2,240.1,240.42,5521954
2019-03-15,SPY,241.61,241.84,238.73,240.43,5206598
2019-03-18,SPY,248.41,248.5,247.72,247.78,1967000
2019-03-19,SPY,252.51,252.87,250.7,251.48,3461769
2019-03-20,SPY,255.54,257.94,252.46,252.77,1410637
2019-03-21,SPY,251.54,252.31,250.52,251.19,5352326
2019-03-22,SPY,250.47,251.87,250.23,251.57,2928942
2019-03-25,SPY,252.36,252.99,251.65,252.44,2000196
2019-03-26,SPY,255.5,256.32,253.21,254.27,3414919
2019-03-27,SPY,251.03,254.0,248.59,250.29,790625
2019-03-28,SPY,252.28,253.53,250.99,252.92,4788458
2019-03-29,SPY,249.51,251.18,247.5,248.92,1587310
2019-04-01,SPY,258.94,259.66,254.24,255.13,3792807
2019-04-02,SPY,252.19,252.52,251.62,252.31,2316662
2019-04-03,SPY,255.2,257.38,252.43,253.55,1267819
2019-04-04,SPY,257.24,258.03,256.47,257.5,6329033
2019-04-05,SPY,256.86,257.28,256.23,256.66,3060262
2019-04-08,SPY,257.37,258.59,257.11,258.1,1738091
2019-04-09,SPY,266.96,268.17,263.74,263.78,6122938
2019-04-10,SPY,266.74,268.08,264.45,266.15,3797623
2019-04-11,SPY,264.9,267.7,264.9,267.7,2718080
2019-04-12,SPY,260.09,261.09,259.52,261.07,2475496
2019-04-15,SPY,258.53,259.05,257.54,257.54,3796606
2019-04-16,SPY,262.71,263.28,260.62,261.72,2814083
2019-04-17,SPY,263.42,264.65,262.65,264.08,1677429
2019-04-18,SPY,268.29,268.94,266.24,267.07,3125697
2019-04-19,SPY,268.16,275.4,264.35,269.75,1861300
2019-04-22,SPY,275.23,275.77,274.76,275.11,2555709
2019-04-23,SPY,275.7,278.42,272.35,274.17,4216492
2019-04-24,SPY,273.62,276.2,273.44,274.8,2357615
2019-04-25,SPY,271.14,271.23,270.59,270.7,2527153
2019-04-26,SPY,267.64,267.64,265.64,265.64,4832816
2019-04-29,SPY,258.32,259.52,257.64,259.23,3788938
2019-04-30,SPY,257.63,258.21,255.72,255.91,1355754
2019-05-01,SPY,262.06,262.22,261.66,262.0,2270783
2019-05-02,SPY,253.45,256.39,252.89,256.03,3493479
2019-05-03,SPY,254.97,255.39,254.73,254.99,2192888
2019-05-06,SPY,250.75,251.15,250.13,250.17,2821308
2019-05-07,SPY,249.69,249.75,248.0,248.04,4435963
2019-05-08,SPY,248.1,248.85,247.71,248.8,3191339
2019-05-09,SPY,248.68,249.88,246.24,246.31,4876584
2019-05-10,SPY,252.52,252.63,250.35,250.46,1666283
2019-05-13,SPY,256.43,257.58,253.72,256.35,2189764
2019-05-14,SPY,246.04,248.37,243.94,247.83,2621666
2019-05-15,SPY,246.93,247.23,245.18,245.41,4768877
2019-05-16,SPY,245.48,245.92,245.24,245.75,1974715
2019-05-17,SPY,246.51,250.47,244.92,250.03,2302280
2019-05-20,SPY,250.84,251.88,247.48,248.45,1882995
2019-05-21,SPY,247.73,250.68,244.03,248.5,5951405
2019-05-22,SPY,244.24,244.32,244.21,244.31,3384598
2019-05-23,SPY,239.26,239.84,238.37,238.82,2282213
2019-05-24,SPY,244.27,244.53,243.64,244.11,1483107
2019-05-27,SPY,236.99,238.0,235.29,237.56,3658372
2019-05-28,SPY,245.01,246.06,244.88,245.97,2751322
2019-05-29,SPY,250.35,250.79,248.03,248.77,3742628
2019-05-30,SPY,253.71,254.95,251.13,251.43,3991328
2019-05-31,SPY,251.55,253.8,251.35,253.73,6651208
2019-06-03,SPY,254.71,254.82,252.63,252.89,4042804
2019-06-04,SPY,252.31,254.7,251.89,254.51,1845962
2019-06-05,SPY,254.75,254.78,252.58,253.91,3036815
2019-06-06,SPY,256.15,256.38,254.26,256.15,5807754
2019-06-07,SPY,256.1,257.39,255.13,256.15,2440839
2019-06-10,SPY,251.47,254.99,246.14,252.62,10444995
2019-06-11,SPY,248.89,249.85,248.51,249.45,5561535
2019-06-12,SPY,245.65,247.24,245.47,245.89,2998887
2019-06-13,SPY,249.89,250.23,248.37,249.6,2182514
2019-06-14,SPY,249.91,250.36,247.01,247.41,2643282
2019-06-17,SPY,240.19,240.75,240.11,240.44,3567107
2019-06-18,SPY,242.3,242.57,240.96,241.99,3437121
2019-06-19,SPY,245.36,247.72,244.99,247.61,12180020
2019-06-20,SPY,248.91,250.75,248.37,250.6,2553305
2019-06-21,SPY,248.4,251.67,245.77,248.46,1482621
2019-06-24,SPY,242.86,244.26,242.34,242.67,2316784
2019-06-25,SPY,240.11,243.94,239.87,242.3,1977832
2019-06-26,SPY,242.09,243.98,239.42,241.84,2534512
2019-06-27,SPY,238.5,241.75,234.59,238.45,4847746
2019-06-28,SPY,240.92,242.24,239.84,240.54,2182334
2019-07-01,SPY,248.41,248.95,246.73,247.32,3813973
2019-07-02,SPY,247.73,249.33,246.0,248.27,1451484
2019-07-03,SPY,249.0,250.48,245.82,248.99,5180478
2019-07-04,SPY,245.58,247.29,242.93,245.62,4597572
2019-07-05,SPY,249.62,252.3,248.16,250.89,5018116
2019-07-08,SPY,250.4,251.5,249.72,250.73,9330951
2019-07-09,SPY,247.88,249.79,247.14,248.68,3376225
2019-07-10,SPY,251.79,251.84,249.02,249.04,2232365
2019-07-11,SPY,250.33,251.66,249.58,250.93,2290651
2019-07-12,SPY,250.98,252.37,250.74,251.58,3798342
2019-07-15,SPY,256.95,256.98,256.1,256.25,5104000
2019-07-16,SPY,258.18,259.71,255.81,257.86,5664530
2019-07-17,SPY,256.28,258.34,256.1,256.89,5165238
2019-07-18,SPY,258.88,258.94,258.14,258.56,5114288
2019-07-19,SPY,258.82,260.71,258.75,260.63,2092265
2019-07-22,SPY,254.35,258.23,251.52,255.69,2244652
2019-07-23,SPY,259.87,264.2,256.96,260.23,8931850
2019-07-24,SPY,258.84,260.75,258.75,259.18,4676990
2019-07-25,SPY,258.83,266.85,256.82,258.24,3308879
2019-07-26,SPY,258.81,262.32,256.55,261.28,12019960
2019-07-29,SPY,264.79,265.1,262.7,264.34,3981082
2019-07-30,SPY,260.98,261.93,258.75,261.7,1718492
2019-07-31,SPY,266.35,266.84,264.88,264.98,4752103
2019-08-01,SPY,263.66,263.8,262.77,262.88,3819031
2019-08-02,SPY,270.34,271.94,269.38,270.19,1738855
2019-08-05,SPY,266.13,268.15,264.89,266.97,8211121
2019-08-06,SPY,267.25,268.23,267.15,268.06,2725177
2019-08-07,SPY,264.01,267.67,260.74,265.05,7522255
2019-08-08,SPY,274.44,275.01,273.28,274.02,8219030
2019-08-09,SPY,267.04,273.06,264.02,269.07,3485860
2019-08-12,SPY,268.83,271.46,267.93,271.32,2209346
2019-08-13,SPY,268.4,270.05,266.49,268.46,3771320
2019-08-14,SPY,267.91,268.35,267.02,267.17,3093872
2019-08-15,SPY,267.52,269.37,267.18,269.12,6984202
2019-08-16,SPY,272.87,275.39,272.45,274.2,3308903
2019-08-19,SPY,281.66,282.63,278.96,281.02,7887876
2019-08-20,SPY,274.02,275.87,270.99,274.68,4903358
2019-08-21,SPY,277.59,278.52,275.48,275.92,6586627
2019-08-22,SPY,281.35,288.5,275.63,282.1,2927179
2019-08-23,SPY,274.43,275.76,274.01,275.11,4439450
2019-08-26,SPY,277.15,277.85,276.44,276.54,8174051
2019-08-27,SPY,276.51,277.47,273.97,276.67,2976918
2019-08-28,SPY,279.35,281.3,276.86,278.53,1832486
2019-08-29,SPY,276.94,277.17,275.4,275.44,1825564
2019-08-30,SPY,270.7,274.49,269.07,269.65,3302800
2019-09-02,SPY,260.65,262.4,259.91,262.05,5370538
2019-09-03,SPY,264.08,266.64,263.41,266.01,3481524
2019-09-04,SPY,271.52,272.35,269.74,270.55,3160836
2019-09-05,SPY,273.02,273.42,271.06,271.92,4938597
2019-09-06,SPY,271.18,271.34,269.84,269.87,4080154
2019-09-09,SPY,263.87,264.15,263.26,263.44,3821906
2019-09-10,SPY,266.74,266.9,265.67,265.8,1833604
2019-09-11,SPY,264.31,265.25,261.52,261.54,1685448
2019-09-12,SPY,257.56,259.09,255.65,258.88,2374498
2019-09-13,SPY,257.31,258.28,256.43,256.73,3845131
2019-09-16,SPY,253.77,256.6,253.64,256.1,2631287
2019-09-17,SPY,252.81,253.61,249.45,253.31,1305676
2019-09-18,SPY,252.39,253.71,250.43,253.57,3638981
2019-09-19,SPY,253.54,253.7,251.25,251.33,3000706
2019-09-20,SPY,253.83,257.16,253.53,254.1,7919949
2019-09-23,SPY,260.79,261.17,256.37,258.15,4154177
2019-09-24,SPY,258.54,259.24,257.86,258.7,4824963
2019-09-25,SPY,260.7,263.3,258.6,260.63,1488458
2019-09-26,SPY,267.24,271.03,266.47,269.04,1625388
2019-09-27,SPY,265.02,267.25,263.11,264.44,4410593
2019-09-30,SPY,258.79,260.5,258.42,259.68,2589005
2019-10-01,SPY,261.59,263.11,261.09,262.52,4688943
2019-10-02,SPY,270.6,272.94,269.1,270.31,3200669
2019-10-03,SPY,270.93,271.42,269.28,269.39,9310914
2019-10-04,SPY,277.2,279.46,275.49,276.51,3109399
2019-10-07,SPY,279.3,279.33,276.94,277.04,2265936
2019-10-08,SPY,276.8,277.97,272.77,274.35,2317342
2019-10-09,SPY,269.61,271.74,268.21,270.41,7924823
2019-10-10,SPY,274.0,274.43,271.06,273.1,5005696
2019-10-11,SPY,270.88,270.88,269.49,269.49,5286939
2019-10-14,SPY,269.11,271.0,266.58,269.95,3022060
2019-10-15,SPY,275.12,276.67,274.75,276.5,1372632
2019-10-16,SPY,274.36,275.99,274.31,275.37,2875314
2019-10-17,SPY,282.73,283.58,280.02,280.93,2433273
2019-10-18,SPY,276.39,277.49,275.03,275.95,5231630
2019-10-21,SPY,272.57,274.1,272.32,273.88,4503854
2019-10-22,SPY,267.25,268.77,267.23,268.24,1503304
2019-10-23,SPY,268.24,268.76,268.05,268.67,2108294
2019-10-24,SPY,272.58,272.77,271.81,271.94,5854236
2019-10-25,SPY,273.88,273.94,272.36,272.39,3132861
2019-10-28,SPY,279.04,279.7,276.84,277.54,3271409
2019-10-29,SPY,276.54,278.02,274.04,274.56,1595330
2019-10-30,SPY,276.28,276.94,271.66,275.62,4299613
2019-10-31,SPY,272.55,273.76,272.52,273.58,2801044
2019-11-01,SPY,277.45,277.61,275.17,275.2,6135429
2019-11-04,SPY,278.07,279.6,275.16,277.42,2879762
2019-11-05,SPY,280.12,282.54,279.01,279.98,2965032
2019-11-06,SPY,276.09,277.48,275.51,275.62,11440069
2019-11-07,SPY,271.3,272.27,269.34,272.08,6177219
2019-11-08,SPY,268.79,270.67,266.61,269.34,2797927
2019-11-11,SPY,269.07,271.46,266.3,268.51,2257386
2019-11-12,SPY,270.54,272.09,268.96,269.0,2832892
2019-11-13,SPY,272.77,275.52,269.34,271.99,11203966
2019-11-14,SPY,269.94,270.12,268.57,268.67,1995187
2019-11-15,SPY,261.74,262.95,260.91,262.35,1767337
2019-11-18,SPY,270.48,271.24,269.15,270.96,6801660
2019-11-19,SPY,266.24,266.59,266.2,266.5,1851820
2019-11-20,SPY,269.44,273.17,268.67,269.98,3546944
2019-11-21,SPY,271.19,271.35,268.53,270.24,2837721
2019-11-22,SPY,272.08,274.52,270.49,271.39,8006303
2019-11-25,SPY,275.45,277.19,267.2,271.52,2871765
2019-11-26,SPY,272.57,272.7,269.83,270.09,5123122
2019-11-27,SPY,273.24,274.71,269.05,272.1,2814207
2019-11-28,SPY,272.85,275.58,266.44,270.45,4502135
2019-11-29,SPY,273.97,276.12,273.83,275.32,5798390
2019-12-02,SPY,279.27,280.97,274.72,277.8,3886525
2019-12-03,SPY,280.15,281.66,279.7,280.44,6184533
2019-12-04,SPY,278.81,280.98,278.08,278.45,1935923
2019-12-05,SPY,278.25,278.61,277.32,277.6,3608170
2019-12-06,SPY,273.1,274.64,267.48,272.79,3413898
2019-12-09,SPY,272.24,272.8,271.24,271.48,3385670
2019-12-10,SPY,263.49,267.63,263.43,267.4,1845122
2019-12-11,SPY,272.64,272.85,271.69,272.8,4996004
2019-12-12,SPY,273.33,273.78,271.5,273.14,4355667
2019-12-13,SPY,275.96,276.71,272.98,273.98,2108051
2019-12-16,SPY,271.26,273.83,271.18,273.19,1392997
2019-12-17,SPY,272.93,274.95,271.92,274.13,5635235
2019-12-18,SPY,285.77,286.2,280.28,284.41,4928232
2019-12-19,SPY,280.29,283.45,280.21,283.27,2909826
2019-12-20,SPY,280.55,281.73,279.72,280.65,3024963
2019-12-23,SPY,282.45,284.52,280.63,283.02,1914774
2019-12-24,SPY,274.44,276.1,268.64,272.43,4865810
2019-12-25,SPY,275.7,278.8,268.31,272.83,2731696
2019-12-26,SPY,273.0,277.61,267.39,271.45,1926370
2019-12-27,SPY,268.17,268.5,266.89,267.54,3549265
2019-12-30,SPY,267.23,270.11,266.85,269.71,3772191
2019-12-31,SPY,267.67,274.47,263.06,270.07,7380218
2020-01-01,SPY,265.01,265.11,262.72,262.9,2683436
2020-01-02,SPY,261.15,261.96,259.58,260.48,4023338
2020-01-03,SPY,248.1,250.22,247.36,249.33,1805026
2020-01-06,SPY,249.45,251.67,248.6,250.55,2724662
2020-01-07,SPY,252.87,257.25,251.63,251.74,2701626
2020-01-08,SPY,250.51,252.17,245.57,248.87,3895325
2020-01-09,SPY,251.66,251.92,250.92,251.01,1958178
2020-01-10,SPY,245.7,248.07,244.94,246.31,2286124
2020-01-13,SPY,242.77,242.87,242.66,242.86,1569938
2020-01-14,SPY,244.62,244.94,244.06,244.5,9509897
2020-01-15,SPY,242.14,242.23,240.06,242.1,3488978
2020-01-16,SPY,243.04,247.28,241.6,241.99,1768245
2020-01-17,SPY,241.56,241.91,239.59,240.07,7340067
2020-01-20,SPY,239.07,239.67,236.83,238.71,3045246
2020-01-21,SPY,239.3,243.02,233.11,237.51,1494813
2020-01-22,SPY,235.19,235.22,235.11,235.11,1971113
2020-01-23,SPY,237.44,237.47,235.65,236.3,6153784
2020-01-24,SPY,232.36,234.85,231.94,234.19,2281691
2020-01-27,SPY,236.02,236.23,234.27,234.36,2511905
2020-01-28,SPY,231.17,235.66,230.11,231.92,6557025
2020-01-29,SPY,225.69,227.09,225.57,226.69,3703460
2020-01-30,SPY,231.18,237.56,226.56,229.91,2051822
2020-01-31,SPY,231.66,232.5,231.33,231.75,3415691
2020-02-03,SPY,241.67,241.79,239.69,239.82,3569208
2020-02-04,SPY,236.84,239.29,235.29,236.18,3803143
2020-02-05,SPY,235.26,236.1,234.73,235.56,5072615
2020-02-06,SPY,237.2,240.48,232.78,235.23,2602380
2020-02-07,SPY,238.28,238.98,237.37,238.83,1916821
2020-02-10,SPY,238.57,240.35,236.53,237.14,3988646
2020-02-11,SPY,230.82,234.31,229.82,233.09,4321096
2020-02-12,SPY,237.4,238.02,234.42,237.43,2849662
2020-02-13,SPY,234.74,236.58,234.31,236.42,4068204
2020-02-14,SPY,235.89,241.37,234.22,239.65,4861604
2020-02-17,SPY,244.15,244.7,242.09,242.51,3491341
2020-02-18,SPY,240.75,242.59,239.45,242.53,4056089
2020-02-19,SPY,239.77,242.17,238.62,242.01,2245995
2020-02-20,SPY,238.53,240.93,237.48,240.71,4495223
2020-02-21,SPY,238.91,241.45,237.41,240.78,2766575
2020-02-24,SPY,243.68,245.92,242.82,244.02,2813043
2020-02-25,SPY,241.73,242.15,240.88,241.22,3500077
2020-02-26,SPY,243.46,243.7,241.32,241.74,4147956
2020-02-27,SPY,237.01,240.12,235.68,237.8,4724190
2020-02-28,SPY,235.32,236.0,233.26,234.38,3063931
2020-03-02,SPY,234.17,235.1,232.63,234.38,4381737
2020-03-03,SPY,226.33,229.17,226.19,227.61,5316656
2020-03-04,SPY,234.73,234.81,234.53,234.76,6240994
2020-03-05,SPY,231.64,232.44,230.3,230.67,2213237
2020-03-06,SPY,230.82,232.03,228.3,230.65,5868082
